ANATOMY,Interdune,Stoss,Lee,Interdune,Interdune,Interdune,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,Stoss,Lee,Interdune,"Interdune, Depth",Lee,"Stoss, Depth",Interdune,Stoss,Stoss,Lee,Lee,Lee,Stoss,Stoss,Lee,Stoss,Lee,"Stoss, Star","Stoss, Star","Lee, Star","Stoss, Star","Stoss, Star",Stoss,Lee,Stoss,Stoss,Lee,Lee,Lee,Lee,Interdune,Interdune,Stoss,Stoss,Stoss,Lee,Lee,Interdune,Lee,"Stoss, Crest",Lee,"Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.4B,MF.5B,MF.6B,MF.7B,MF.8B,MF.11A,MF.12A,MF.13A,MF.14B,MF.15A,MF.16A,MF.17A,MF.18B,MF.19A,MF.20A,MF.27B,MF.28A,MF.30A,MF.31B,MF.33A,ED.01A,ED.02B,ED.03A,ED.04A,ED.05A,ED.06A,ED.08A,ED.09A,ED.10A,ED.11A,ED.12A,ED.13A,ED.14B,ED.15B,ED.16A,ED.17B,ED.18A,ED.19A,ED.20A,ED.21A,ED.22A,ED.23A,ED.24A,ED.33A,IX.1B,IX.2A,IX.3A,IX.4B,IX.5A,IX.6A,IX.7A,IX.8A,IX.9A,IX.10A,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu2088,0,1,7,70,0,1,2,2,1,1,0,2,2,3,0,0,3,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,gammaproteobacteria,chromatiales,thioprofundaceae,thioprofundum,thioprofundum hispidum
Zotu2390,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,23,0,0,1,1,0,20,1,0,9,38,1,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,bacteria,actinomycetota,nitriliruptoria,egibacterales,egibacteraceae,egibacter,egibacter rhizosphaerae
Zotu380,0,1,19,1,0,1,0,1,35,1,13,0,0,2,3,0,0,0,24,4,0,2,0,0,1,2,0,2,1,0,0,1,4,1,1,1,0,1,3,1,0,0,2,0,4,44,89,37,206,258,26,2,0,4,2,5,11,1,2,2,2,2,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter ginsengiterrae
Zotu126,0,6,17,13,3,2,10,1,98,5,39,1,10,64,34,1,14,101,102,4,21,6,2,1,3,4,0,4,2,31,4,9,343,10,4,4,34,8,3,64,15,137,8,8,7,152,63,8,324,4,78,35,149,116,4,17,44,5,0,34,49,65,bacteria,pseudomonadota,alphaproteobacteria,rhodobacterales,roseobacteraceae,rubellimicrobium,rubellimicrobium roseum
Zotu4612,0,1,35,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus mucilaginosus
Zotu4724,0,2,0,1,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,34,0,0,0,0,0,1,0,0,0,0,0,2,0,0,40,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,3,0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2197,0,1,2,0,0,0,0,84,27,0,1,1,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,bacteria,actinomycetota,rubrobacteria,rubrobacterales,rubrobacteraceae,rubrobacter,rubrobacter naiadicus
Zotu667,0,1,1,0,2,1,0,2,74,14,49,13,3,0,4,0,2,0,1,0,1,1,0,3,0,1,2,33,1,1,0,2,1,0,61,2,19,0,0,0,0,0,0,2,0,6,4,0,34,0,44,2,0,1,1,0,2,0,0,1,1,1,bacteria,acidobacteriota,blastocatellia,blastocatellales,blastocatellaceae,aridibacter,aridibacter famidurans
Zotu4754,0,1,0,6,1,0,0,0,0,0,0,0,0,19,3,0,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,nakamurellales,nakamurellaceae,nakamurella,nakamurella aerolata
Zotu4685,0,4,0,0,1,0,0,0,0,1,11,0,0,0,5,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,10,16,0,0,0,0,0,0,2,0,bacteria,verrucomicrobiota,opitutae,opitutales,opitutaceae,horticoccus,horticoccus luteus
Zotu3095,0,1,0,10,0,1,0,0,1,0,0,1,0,0,5,0,13,0,16,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,9,0,0,1,0,0,0,0,10,0,14,0,0,0,0,0,1,0,0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,flavisolibacter,flavisolibacter carri
Zotu740,0,1,0,19,0,1,264,3,14,17,1,4,2,1,14,2,3,3,1,4,2,1,3,0,0,2,4,2,2,0,4,3,1,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,54,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu3189,0,4,0,1,3,0,0,0,0,7,0,0,0,1,3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,7,14,0,0,0,1,1,bacteria,bacteroidota,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,pedobacter,pedobacter mongoliensis
Zotu1985,0,4,1,1,2,0,110,0,0,1,0,1,2,0,1,1,0,0,0,0,2,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiales,thiobacter,thiobacter subterraneus
Zotu1365,0,3,1,1,3,1,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,117,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,58,1,0,0,1,bacteria,bacteroidota,cytophagia,cytophagales,reichenbachiellaceae,marinoscillum,marinoscillum furvescens
Zotu3946,0,1,0,0,0,0,40,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu5503,0,1,4,5,14,0,0,0,11,0,0,1,0,0,1,0,10,0,0,1,1,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium ochraceum
Zotu4758,0,2,16,0,0,0,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter propionicus
Zotu2556,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,1,0,0,0,3,1,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu1674,0,1,0,1,0,3,0,1,9,5,7,0,0,7,19,0,28,0,4,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,1,0,13,3,0,0,1,0,0,0,16,43,16,0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,limnoglobus,limnoglobus roseus
Zotu1742,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,brevibacillus,brevibacillus borstelensis
Zotu5701,0,1,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,acidobacteriota,blastocatellia,blastocatellales,pyrinomonadaceae,pyrinomonas,pyrinomonas methylaliphatogenes
Zotu1514,0,2,0,0,1,0,0,1,0,2,1,0,0,0,2,0,0,2,40,1,0,0,0,0,0,1,0,0,50,0,2,1,1,1,0,0,1,2,0,0,0,0,0,1,0,2,1,1,0,0,1,0,1,2,1,0,0,0,0,54,5,2,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus antri
Zotu3718,0,13,5,0,0,0,0,0,0,0,33,0,0,1,0,1,0,0,16,0,0,0,0,0,0,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4,0,0,bacteria,chloroflexota,chloroflexia,herpetosiphonales,herpetosiphonaceae,herpetosiphon,herpetosiphon aurantiacus
Zotu1519,0,1,0,0,2,1,1,23,26,0,0,26,0,1,9,1,4,1,1,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,bacteria,actinomycetota,actinomycetes,nakamurellales,nakamurellaceae,nakamurella,nakamurella antarctica
Zotu441,0,1,12,0,21,0,0,0,0,1,1,0,0,0,6,0,6,3,10,0,1,0,0,1,0,0,1,0,4,0,1,5,2,5,2,6,2,5,5,3,3,4,1,4,5,4,2,2,57,2,45,4,5,2,26,76,39,99,43,57,155,5,bacteria,chloroflexi,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu249,0,3,0,12,3,7,2,2,14,1,2,1,4,15,1,1,38,1,2,3,1,305,0,0,1,1,2,33,16,20,2,2,143,64,72,0,41,23,21,45,3,19,146,10,3,4,2,1,2,4,2,11,3,9,0,0,1,1,1,0,3,14,bacteria,acidobacteriota,blastocatellia,blastocatellales,arenimicrobiaceae,brevitalea,brevitalea deliciosa
Zotu4447,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,erythrobacteraceae,altericroceibacterium,altericroceibacterium xinjiangense
Zotu4451,0,2,0,25,7,0,0,0,0,0,0,0,0,2,13,0,14,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,chloroflexi,thermomicrobia,thermomicrobiales,thermomicrobiaceae,thermomicrobium,thermomicrobium roseum
Zotu1111,0,3,9,49,22,3,1,14,1,1,31,1,1,0,2,0,4,2,0,1,0,1,1,0,1,0,0,2,2,0,0,1,1,0,0,0,1,0,0,0,0,3,43,30,0,0,0,0,1,0,0,4,0,1,4,0,0,1,0,1,8,1,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,oxalicibacterium,oxalicibacterium horti
Zotu3931,0,3,0,1,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,1,1,0,0,22,1,0,0,0,0,0,1,0,1,7,0,,,,,,,
Zotu5995,0,1,0,0,0,1,14,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,capillimicrobiaceae,capillimicrobium,capillimicrobium parvum
Zotu2131,0,1,0,0,0,2,1,1,0,0,0,2,1,1,3,1,1,0,0,0,1,0,0,0,81,0,0,2,2,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,roseisolibacter,roseisolibacter agri
Zotu3099,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1,0,0,2,0,0,2,59,0,0,0,0,0,0,1,1,0,0,1,0,1,0,10,2,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu1001,0,1,0,0,8,1,0,0,4,0,1,0,0,0,0,0,5,1,0,0,0,0,1,0,2,0,2,0,1,1,0,0,0,52,1,3,39,5,2,37,1,83,2,8,2,1,1,0,0,1,1,1,10,3,1,1,11,0,1,13,22,0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,paracnuella,paracnuella aquatica
Zotu2173,0,1,1,11,1,0,1,2,0,0,0,0,1,0,1,0,5,0,0,0,73,2,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,,,,,,,
Zotu4456,0,1,1,0,0,1,0,0,26,1,0,0,0,0,2,0,1,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,adhaeribacter,adhaeribacter terreus
Zotu1003,0,9,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,3,3,1,1,1,2,1,1,0,3,0,92,3,131,4,0,3,0,1,0,1,1,1,3,21,viridiplantae,streptophyta,magnoliopsida,solanales,solanaceae,nicotiana,nicotiana plumbaginifolia
Zotu2991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,37,0,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum aerium
Zotu1063,0,1,1,1,1,0,0,3,11,1,0,0,1,28,2,1,0,1,1,1,33,0,3,0,0,0,1,2,0,15,0,0,0,1,1,0,0,0,1,2,0,1,1,0,101,0,0,1,0,0,0,9,0,5,0,2,0,1,0,1,0,13,bacteria,chloroflexota,chloroflexota,chloroflexota,chloroflexota,thermobaculum,thermobaculum terrenum
Zotu3035,0,4,4,8,17,1,0,1,2,0,2,0,0,0,0,0,3,1,2,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,12,30,0,0,1,1,0,2,0,2,0,3,4,1,9,18,0,6,2,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter ginsenosidimutans
Zotu2903,0,1,0,0,0,0,1,43,0,0,0,0,0,22,2,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum denitrificans
Zotu3927,0,3,0,0,0,0,1,2,0,0,1,0,1,0,0,2,4,1,0,0,22,0,0,1,1,32,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,bacteria,gemmatimonadetes,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas aurantiaca
Zotu1174,0,2,3,0,0,1,0,0,14,0,26,1,0,1,7,0,0,0,6,0,0,0,1,0,0,1,1,0,0,0,1,2,1,2,1,2,0,0,3,0,2,2,1,1,1,1,0,1,2,1,1,7,34,1,20,33,49,0,17,15,2,2,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas jaspsi
Zotu3203,0,1,0,13,11,0,1,0,1,0,1,1,0,1,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,bacteria,bacteroidota,cytophagia,cytophagales,hymenobacteraceae,nibribacter,nibribacter koreensis
Zotu2917,0,2,32,0,0,0,0,1,0,1,3,0,1,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,bacteria,bacillota,bacilli,bacillales,bacillaceae,fictibacillus,fictibacillus barbaricus
Zotu2702,0,2,1,0,0,0,0,1,1,0,20,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,43,0,12,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,paeniroseomonas,paeniroseomonas aquatica
Zotu1435,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,bacillota,thermolithobacteria,thermolithobacterales,thermolithobacteraceae,thermolithobacter,thermolithobacter ferrireducens
Zotu4452,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,
Zotu6404,0,1,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu5866,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,1,0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,actinomycetospora,actinomycetospora corticicola
Zotu1871,0,1,1,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,140,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu3463,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,48,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,bacteria,bacillota,clostridia,eubacteriales,clostridiales family xvii. incertae sedis,thermaerobacter,thermaerobacter composti
Zotu523,0,1,9,0,4,0,2,3,17,1,97,1,0,1,16,2,1,0,35,4,0,0,0,0,2,0,0,2,10,0,2,1,3,1,0,4,1,1,0,0,1,1,3,1,1,0,2,3,1,1,1,2,1,0,35,46,20,127,53,29,1,0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,brevibacillus,brevibacillus limnophilus
Zotu3400,0,1,7,3,3,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,0,5,0,0,36,0,0,4,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu2763,0,1,2,21,47,1,0,0,0,1,0,4,0,0,2,1,7,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,2,1,bacteria,verrucomicrobia,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu4760,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces echinoruber
Zotu1334,0,3,36,0,1,0,0,2,4,22,9,26,1,0,2,1,1,0,16,0,1,0,2,1,0,0,0,1,2,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,13,0,0,0,13,0,1,1,4,0,1,0,34,1,0,bacteria,bacillota,bacilli,lactobacillales,enterococcaceae,enterococcus,enterococcus cecorum
Zotu1460,0,2,1,1,1,0,1,1,0,1,0,0,158,3,2,0,2,0,0,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,planobispora,planobispora rosea
Zotu1760,0,4,1,3,6,0,0,1,1,0,0,0,0,0,0,0,0,1,0,109,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,oxalobacteraceae,noviherbaspirillum,noviherbaspirillum denitrificans
Zotu1859,0,4,0,1,0,0,0,35,2,4,2,13,0,20,5,0,5,1,0,1,1,1,1,0,0,2,2,0,1,3,1,3,1,1,1,1,1,1,1,1,0,3,1,0,0,0,2,1,0,0,0,3,26,2,0,0,0,0,0,0,14,1,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces olivochromogenes
Zotu2816,0,1,0,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,1,1,19,0,21,0,1,0,11,0,24,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,bacteria,bacteroidota,flavobacteriia,flavobacteriales,owenweeksiaceae,owenweeksia,owenweeksia hongkongensis
Zotu612,0,2,1,1,1,0,241,1,2,20,0,39,2,44,2,3,0,1,11,1,1,1,3,4,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,0,0,13,1,1,0,0,1,0,0,0,56,23,1,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,novosphingobium,novosphingobium ginsenosidimutans
Zotu4934,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,bacteria,gemmatimonadota,longimicrobiia,longimicrobiales,longimicrobiaceae,longimicrobium,longimicrobium terrae
Zotu3152,0,1,1,0,1,0,16,0,1,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,45,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5,1,0,0,0,1,0,0,0,0,2,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermomarinilinea,thermomarinilinea lacunifontana
Zotu4216,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,
Zotu5774,0,1,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bacteria,bdellovibrionota,bacteriovoracia,bacteriovoracales,bacteriovoracaceae,peredibacter,peredibacter starrii
Zotu3451,0,1,12,6,3,1,1,0,8,20,0,0,0,0,2,0,8,1,5,0,0,0,1,0,0,1,1,0,1,6,0,0,0,7,1,2,1,0,0,0,0,0,0,1,3,0,1,0,0,2,0,12,5,0,0,0,1,0,18,5,0,8,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu717,0,1,3,0,0,1,1,0,0,0,4,14,0,0,6,0,1,0,19,0,1,0,0,1,0,1,0,0,0,0,0,1,1,3,2,5,1,2,0,0,2,0,0,3,4,1,3,3,1,2,2,4,12,0,19,94,154,63,4,5,10,3,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu547,0,1,0,1,6,0,0,0,2,1,25,0,0,0,1,0,5,0,0,0,0,1,0,0,0,0,4,0,14,10,0,3,4,2,5,1,19,25,34,44,3,43,2,3,2,68,47,2,3,1,29,9,24,40,0,15,3,0,4,22,9,0,bacteria,actinomycetota,rubrobacteria,gaiellales,gaiellaceae,gaiella,gaiella occulta
Zotu5031,0,1,0,6,24,0,0,1,9,8,1,5,0,3,3,0,2,1,8,2,0,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermomarinilinea,thermomarinilinea lacunifontana
