ANATOMY,"Interdune, Depth","Stoss, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth","Interdune, Depth",,,,,,,
Zotu,MF.28A,MF.31B,IX.10CM.A,IX.20CM.B,IX.30CM.A,IX.40CM.A,IX.50CM.A,IX.60CM.A,IX.70CM.A,IX.80CM.A,Domain,Phylum,Class,Order,Family,Genus,Species
Zotu5893,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,thermodesulfobacteriota,thermodesulfobacteria,thermodesulfobacteriales,thermodesulfatatoraceae,thermodesulfatator,thermodesulfatator atlanticus
Zotu6297,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,methylobacteriaceae,microvirga,microvirga lenta
Zotu6052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,pedomicrobium,pedomicrobium ferrugineum
Zotu4582,0.0,0.0,6.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,acidiferrobacterales,acidiferrobacteraceae,sulfuricaulis,sulfuricaulis limicola
Zotu2797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,sphaerotilaceae,roseateles,roseateles chitosanitabidus
Zotu3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu5638,0.0,11.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu3665,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,bacteria,chloroflexota,chloroflexota,chloroflexota,chloroflexota,thermobaculum,thermobaculum terrenum
Zotu4737,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu2356,0.0,10.0,7.0,1.0,0.0,0.0,25.0,33.0,6.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu5795,1.0,0.0,0.0,3.0,0.0,0.0,25.0,3.0,3.0,1.0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,xanthomonadaceae,lysobacter,lysobacter silvisoli
Zotu3785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu492,0.0,0.0,244.0,98.0,109.0,100.0,2.0,6.0,6.0,5.0,bacteria,acidobacteriota,terriglobia,terriglobales,acidobacteriaceae,edaphobacter,edaphobacter aggregans
Zotu5861,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,chloroflexia,kallotenuales,kallotenuaceae,kallotenue,kallotenue papyrolyticum
Zotu644,1.0,0.0,1.0,3.0,2.0,1.0,1.0,3.0,99.0,235.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu2541,0.0,1.0,62.0,34.0,0.0,1.0,0.0,1.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu3944,3.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,gemmata,gemmata palustris
Zotu2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,acetobacteraceae,roseomonas,roseomonas nepalensis
Zotu2161,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu4881,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,sterolibacteriaceae,methyloversatilis,methyloversatilis thermotolerans
Zotu3303,0.0,0.0,18.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,azospirillum,azospirillum rugosum
Zotu1237,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu5839,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,actinomycetota,actinomycetes,kitasatosporales,streptomycetaceae,streptomyces,streptomyces thermovulgaris
Zotu3563,0.0,0.0,7.0,3.0,21.0,0.0,0.0,13.0,6.0,0.0,bacteria,thermodesulfobacteriota,desulfovibrionia,desulfovibrionales,desulfovibrionaceae,oceanidesulfovibrio,oceanidesulfovibrio marinus
Zotu1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,gemmata,gemmata massiliana
Zotu357,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu6317,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,deltaproteobacteria,myxococcales,anaeromyxobacteraceae,anaeromyxobacter,anaeromyxobacter dehalogenans
Zotu3265,0.0,0.0,4.0,1.0,0.0,2.0,0.0,15.0,1.0,1.0,bacteria,deinococcota,deinococci,trueperales,trueperaceae,truepera,truepera radiovictrix
Zotu6017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,anaerolineae,anaerolineales,anaerolineaceae,thermanaerothrix,thermanaerothrix daxensis
Zotu5810,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,candidatus anammoximicrobium,candidatus anammoximicrobium moscowii
Zotu3507,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,phyllobacteriaceae,mesorhizobium,mesorhizobium terrae
Zotu5535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,zavarzinella,zavarzinella formosa
Zotu6080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,nitrospirillum,azospirillum amazonense
Zotu3320,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu4105,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,myxococcota,myxococcota,haliangiales,kofleriaceae,haliangium,haliangium ochraceum
Zotu4571,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu5051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,terricaulis,terricaulis silvestris
Zotu3370,0.0,0.0,2.0,45.0,16.0,0.0,6.0,1.0,1.0,0.0,bacteria,bacillota,clostridia,eubacteriales,symbiobacteriaceae,symbiobacterium,symbiobacterium terraclitae
Zotu1808,0.0,0.0,0.0,9.0,1.0,100.0,0.0,2.0,0.0,1.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,verrucomicrobiae,limisphaerales,fontisphaeraceae,fontisphaera,fontisphaera persica
Zotu1794,0.0,0.0,55.0,36.0,25.0,0.0,1.0,0.0,1.0,3.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,rhodospirillaceae,elstera,elstera cyanobacteriorum
Zotu3882,3.0,0.0,8.0,19.0,0.0,0.0,1.0,0.0,2.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu5512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,chloroflexota,caldilineae,caldilineales,caldilineaceae,litorilinea,litorilinea aerophila
Zotu4096,0.0,15.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,dongiaceae,dongia,dongia rigui
Zotu4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,methylophilaceae,methylobacillus,methylobacillus flagellatus
Zotu3422,0.0,0.0,13.0,24.0,0.0,0.0,2.0,1.0,1.0,0.0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,pseudonocardia,pseudonocardia saturnea
Zotu2132,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes elegans
Zotu5804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,verrucomicrobiota,spartobacteria,chthoniobacterales,chthoniobacteraceae,chthoniobacter,chthoniobacter flavus
Zotu4504,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu3831,0.0,0.0,0.0,1.0,0.0,0.0,22.0,22.0,11.0,4.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,conexibacteraceae,conexibacter,conexibacter stalactiti
Zotu709,1.0,0.0,20.0,44.0,9.0,5.0,7.0,16.0,5.0,2.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,lignipirellula,lignipirellula cremea
Zotu6314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bdellovibrionota,bdellovibrionia,bdellovibrionales,pseudobdellovibrionaceae,bdellovibrio,bdellovibrio bacteriovorus
Zotu4877,0.0,0.0,1.0,0.0,24.0,0.0,0.0,9.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,rhodospirillales,azospirillaceae,nitrospirillum,azospirillum amazonense
Zotu3235,0.0,0.0,5.0,0.0,0.0,0.0,60.0,1.0,0.0,0.0,bacteria,pseudomonadota,oligoflexia,bdellovibrionales,bdellovibrionaceae,bdellovibrio,bdellovibrio bacteriovorus
Zotu5801,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,bacteria,chloroflexota,thermomicrobia,sphaerobacterales,sphaerobacteraceae,sphaerobacter,sphaerobacter thermophilus
Zotu6305,1.0,0.0,2.0,0.0,1.0,0.0,16.0,0.0,1.0,19.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,iamia,iamia majanohamensis
Zotu5686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu5436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bdellovibrionota,bacteriovoracia,bacteriovoracales,bacteriovoracaceae,peredibacter,peredibacter starrii
Zotu4770,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,bacteria,myxococcota,myxococcia,myxococcales,archangiaceae,archangium,archangium gephyra
Zotu3472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,geoalkalibacteraceae,geoalkalibacter,geoalkalibacter subterraneus
Zotu4971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu1077,0.0,0.0,1.0,5.0,72.0,83.0,20.0,9.0,17.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,methanomassiliicoccus luminyensis
Zotu5781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,nitrosomonadales,thiobacillaceae,annwoodia,annwoodia aquaesulis
Zotu5715,0.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,bacteria,bacteroidota,cytophagia,cytophagales,fulvivirgaceae,ohtaekwangia,ohtaekwangia koreensis
Zotu5491,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,baekduiaceae,baekduia,baekduia soli
Zotu5932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,bacilli,bacillales,paenibacillaceae,paenibacillus,paenibacillus pinistramenti
Zotu3438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,panacagrimonas,panacagrimonas perspica
Zotu281,1.0,1.0,608.0,252.0,138.0,6.0,6.0,4.0,12.0,11.0,bacteria,pseudomonadota,gammaproteobacteria,xanthomonadales,rhodanobacteraceae,dokdonella,dokdonella immobilis
Zotu2582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,deltaproteobacteria,myxococcales,anaeromyxobacteraceae,anaeromyxobacter,anaeromyxobacter dehalogenans
Zotu4793,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,myxococcota,myxococcia,myxococcales,myxococcaceae,pyxidicoccus,pyxidicoccus fallax
Zotu4683,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,bacteria,gemmatimonadota,gemmatimonadetes,gemmatimonadales,gemmatimonadaceae,gemmatimonas,gemmatimonas phototrophica
Zotu4742,0.0,0.0,6.0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,bacteria,bacillota,clostridia,moorellales,moorellaceae,thermanaeromonas,thermanaeromonas burensis
Zotu3117,0.0,0.0,9.0,28.0,0.0,0.0,5.0,19.0,1.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,maricaulales,maricaulaceae,marinicauda,marinicauda algicola
Zotu4203,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,bacteria,thermodesulfobacteriota,syntrophobacteria,syntrophobacterales,syntrophobacteraceae,desulfoglaeba,desulfoglaeba alkanexedens
Zotu4704,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,bythopirellula,bythopirellula goksoeyrii
Zotu5625,0.0,0.0,3.0,0.0,1.0,0.0,25.0,0.0,0.0,11.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu3043,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu3514,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,19.0,0.0,bacteria,actinomycetota,actinomycetes,kineosporiales,kineosporiaceae,kineococcus,kineococcus radiotolerans
Zotu1395,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,hyphomicrobiales,hyphomicrobiaceae,rhodoplanes,rhodoplanes elegans
Zotu3736,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,0.0,0.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,vicinamibacter,vicinamibacter silvestris
Zotu1695,4.0,0.0,3.0,8.0,0.0,0.0,2.0,23.0,1.0,1.0,bacteria,verrucomicrobiota,verrucomicrobiae,verrucomicrobiales,verrucomicrobia subdivision 3,pedosphaera,pedosphaera parvula
Zotu4616,2.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu3137,0.0,0.0,73.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas agri
Zotu5364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,nakamurellales,nakamurellaceae,nakamurella,nakamurella panacisegetis
Zotu2375,3.0,0.0,0.0,0.0,0.0,0.0,45.0,1.0,13.0,10.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu5224,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,planobispora,planobispora takensis
Zotu5296,0.0,0.0,1.0,0.0,1.0,0.0,29.0,1.0,18.0,0.0,bacteria,planctomycetota,phycisphaerae,phycisphaerales,phycisphaeraceae,mucisphaera,mucisphaera calidilacus
Zotu5633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu4644,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,motilibacterales,vallicoccaceae,vallicoccus,vallicoccus soli
Zotu5757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,bacteria,actinomycetota,actinomycetes,pseudonocardiales,pseudonocardiaceae,pseudonocardia,pseudonocardia kongjuensis
Zotu4759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,geodermatophilales,geodermatophilaceae,geodermatophilus,geodermatophilus sabuli
Zotu1061,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,acidimicrobiaceae,aciditerrimonas,aciditerrimonas ferrireducens
Zotu2195,0.0,0.0,1.0,0.0,15.0,2.0,15.0,26.0,23.0,0.0,bacteria,actinomycetota,actinomycetia,streptomycetales,streptomycetaceae,streptomyces,streptomyces phaeopurpureus
Zotu4756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,zavarzinella,zavarzinella formosa
Zotu3870,0.0,0.0,0.0,22.0,0.0,0.0,1.0,33.0,0.0,0.0,bacteria,deinococcota,deinococci,trueperales,trueperaceae,truepera,truepera radiovictrix
Zotu4677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,methylococcales,methylococcaceae,methylogaea,methylogaea oryzae
Zotu2249,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bacteria,actinomycetota,actinomycetes,streptosporangiales,streptosporangiaceae,nonomuraea,nonomuraea soli
Zotu2111,0.0,0.0,7.0,9.0,39.0,85.0,1.0,1.0,0.0,0.0,bacteria,thermodesulfobacteriota,desulfuromonadia,desulfuromonadales,desulfuromonadaceae,pelobacter,pelobacter seleniigenes
Zotu5675,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,chloroflexota,tepidiformia,tepidiformales,tepidiformaceae,tepidiforma,tepidiforma bonchosmolovskayae
Zotu3330,0.0,0.0,18.0,24.0,19.0,0.0,1.0,0.0,1.0,0.0,bacteria,actinomycetota,acidimicrobiia,acidimicrobiales,iamiaceae,actinomarinicola,actinomarinicola tropica
Zotu3508,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,anatilimnocola,anatilimnocola aggregata
Zotu653,0.0,0.0,115.0,180.0,159.0,0.0,2.0,56.0,2.0,2.0,bacteria,pseudomonadota,gammaproteobacteria,gammaproteobacteria,gammaproteobacteria,acidibacter,acidibacter ferrireducens
Zotu3114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,chloroflexota,chloroflexota,chloroflexota,chloroflexota,thermobaculum,thermobaculum terrenum
Zotu4245,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,bacteria,bdellovibrionota,bdellovibrionia,bdellovibrionales,pseudobdellovibrionaceae,bdellovibrio,bdellovibrio bacteriovorus
Zotu5390,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas populi
Zotu2823,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,pseudomonadota,alphaproteobacteria,caulobacterales,caulobacteraceae,phenylobacterium,phenylobacterium lituiforme
Zotu4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,anatilimnocola,anatilimnocola aggregata
Zotu2308,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,capillimicrobiaceae,capillimicrobium,capillimicrobium parvum
Zotu6075,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,pirellulaceae,candidatus anammoximicrobium,candidatus anammoximicrobium moscowii
Zotu3082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,clostridia,eubacteriales,thermincolaceae,thermincola,thermincola ferriacetica
Zotu2924,6.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,thermoleophilales,thermoleophilaceae,thermoleophilum,thermoleophilum album
Zotu5746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,pirellulales,lacipirellulaceae,pirellulimonas,pirellulimonas nuda
Zotu2176,0.0,0.0,33.0,14.0,37.0,0.0,1.0,26.0,0.0,0.0,bacteria,planctomycetota,phycisphaerae,tepidisphaerales,tepidisphaeraceae,tepidisphaera,tepidisphaera mucosa
Zotu2694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,pseudomonadota,betaproteobacteria,burkholderiales,burkholderiaceae,burkholderia,burkholderia sordidicola
Zotu6272,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu3410,1.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,2.0,0.0,bacteria,planctomycetota,planctomycetia,gemmatales,gemmataceae,urbifossiella,urbifossiella limnaea
Zotu2976,0.0,0.0,0.0,0.0,0.0,0.0,41.0,32.0,0.0,0.0,bacteria,actinomycetota,thermoleophilia,solirubrobacterales,solirubrobacteraceae,solirubrobacter,solirubrobacter phytolaccae
Zotu2566,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,steroidobacterales,steroidobacteraceae,povalibacter,povalibacter uvarum
Zotu6116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,sphingobacteriia,sphingobacteriales,sphingobacteriaceae,solitalea,solitalea canadensis
Zotu6074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacillota,thermolithobacteria,thermolithobacterales,thermolithobacteraceae,thermolithobacter,thermolithobacter ferrireducens
Zotu6071,0.0,0.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,isosphaerales,isosphaeraceae,singulisphaera,singulisphaera rosea
Zotu5171,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,bacteria,pseudomonadota,alphaproteobacteria,sphingomonadales,sphingomonadaceae,sphingomonas,sphingomonas montis
Zotu5948,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
Zotu2532,0.0,0.0,1.0,0.0,29.0,0.0,29.0,0.0,41.0,1.0,bacteria,acidobacteriota,vicinamibacteria,vicinamibacterales,vicinamibacteraceae,luteitalea,luteitalea pratensis
Zotu4735,1.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,0.0,bacteria,planctomycetota,planctomycetia,planctomycetales,planctomycetaceae,symmachiella,symmachiella dynata
Zotu4964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,bacteria,pseudomonadota,gammaproteobacteria,nevskiales,nevskiaceae,hydrocarboniphaga,hydrocarboniphaga effusa
Zotu4034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bacteria,bacteroidota,chitinophagia,chitinophagales,chitinophagaceae,segetibacter,segetibacter koreensis
Zotu1761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,archaea,euryarchaeota,thermoplasmata,methanomassiliicoccales,methanomassiliicoccaceae,methanomassiliicoccus,candidatus methanomassiliicoccus intestinalis
